Project_ID,Project_Type,Target_Cost_INR,Actual_Cost_INR,Cost_Overrun_Percent,Target_Duration_Days,Actual_Duration_Days,Timeline_Overrun_Days,Project_Start_Date,Project_End_Date_Planned,Project_End_Date_Actual,Voltage_Level_kV,Line_Length_km,Number_of_Bays,Terrain_Complexity_Index,Environmental_Impact_Severity,Forest_Land_Required_Ha,Num_Required_Permits,Average_Permit_Lag_Days,Right_of_Way_Delay_Severity,Regulatory_Hotspot_Region,Labour_Cost_Estimate_INR,Material_Cost_Estimate_INR,Num_Skilled_Workers_Required,Vendor_Performance_Rating,Num_Vendor_Change_Events,Material_Availability_Issue,Annual_Rainfall_mm,Num_Extreme_Weather_Days,Commodity_Price_Index_Start,Commodity_Price_Change_During_Project,Historical_Local_Delay_Index,Escalation_Reason_Material,Escalation_Reason_Regulatory,Escalation_Reason_Manpower,Qualitative_Risk_Score,Year,Cost_Per_km_Cr,Duration_Efficiency,Risk_Flag
Kochi-Jalandhar Transmission System 400kV_08235,Transmission System,45473881012.2628,41063653319.6907,-9.69837540671486,1693,1748,55,2012-11-23,2017-07-13,2017-09-06,400,667.1,37,Very High (Hilly),Medium,205.5637,40,142.8,Moderate,Gujarat,53382539877.94,237469956259.27,3000,7.9,0,0,831,11,113.6,-1.3,2.5,0,1,1,3,2012-13,51.56,0.969,1
Udaipur-Unnao Transmission System 400kV_08236,Transmission System,48813460407.472,42143394699.3258,-13.6643984107407,987,1134,147,2013-05-02,2016-01-14,2016-06-09,400,887.9,15,Low (Plain),Low,0,38,140.6,Low,Tamil Nadu,44335515290.11,259047904445.78,3000,8,0,0,899,5,118.2,-0.3,2.4,0,1,1,5,2013-14,37.42,0.87,0
Smart Metering Sikar_08237,Smart Metering,1110561534.16786,2269792828.71898,104.38244607668,1000,935,-65,2017-06-06,2020-03-02,2019-12-28,765,0,0,High (Hilly),Low,18.7425,19,146.9,High,Punjab,504160422.66,2271180484.42,169,6.7,0,0,492,13,115.9,-3.8,1.7,0,1,0,3,2017-18,0,1.07,0
R&D Tirunelveli_08238,R&D,391556626.681543,963056095.547018,145.955764740583,379,216,-163,2010-08-07,2011-08-21,2011-03-11,765,143.8,7,Moderate,Moderate,13.7501,9,82,High,Bihar,111108282.85,742604955.51,247,8.5,1,0,1456,25,97.8,7.9,3.3,0,1,0,3,2010-11,0.6,1.755,0
R&D Tirunelveli_08238,R&D,391556626.681543,963056095.547018,145.955764740583,379,216,-163,2010-08-07,2011-08-21,2011-03-11,400,143.8,7,Moderate,Moderate,13.7501,9,82,High,Bihar,111108282.85,742604955.51,247,8.5,1,0,1456,25,97.8,7.9,3.3,0,1,0,3,2010-11,0.6,1.755,0
Mohali-Burdwan HVDC Link_08239,HVDC Transmission Link,14877681910.3601,17017576969.3534,14.3832558854692,1149,990,-159,2016-01-17,2019-03-11,2018-10-03,400,1500.5,4,Medium (Plateau),Very High,250.7218,20,96.5,Low,Odisha,13129514425.74,71949570608.03,3000,7.3,0,0,1432,19,109.6,3.9,3.1,0,1,1,6,2016-17,6.23,1.161,0
Meerut-Firozabad Transmission Line 400kV_08240,Transmission Line,14976766064.315,16333754209.017,9.0606218917666,535,599,64,2020-03-24,2021-09-10,2021-11-13,400,97.1,10,Moderate,Low,5.347,12,45.2,Low,Jammu & Kashmir,19338361357.02,70792383293.05,3000,7.2,0,0,535,13,107.9,12.7,4.8,0,0,1,3,2020-21,97.26,0.893,0
Healthcare Project Ludhiana_08241,CSR - Healthcare,230223709.900533,572843061.650526,148.82018533105,459,323,-136,2020-02-27,2021-05-31,2021-01-15,400,0,0,Low (Plain),Low,0,4,15,Moderate,Maharashtra,98550677.74,412324623.42,36,8.7,0,0,966,9,109.4,6.9,2.4,0,0,0,4,2020-21,0,1.421,0
Amritsar-Surat Transmission Line 220kV_08242,Transmission Line,12773530916.3286,15746902416.0256,23.277600525443,852,855,3,2013-01-25,2015-05-27,2015-05-30,220,298.8,4,Moderate (Hilly),High,52.3102,15,54.6,Low,Uttar Pradesh,10705236491.74,46684902960.17,3000,5.2,0,1,746,8,107.3,5.6,2.6,1,0,0,1,2013-14,27.83,0.996,1
Environment Project Neemuch_08243,CSR - Environment,30462935.9126751,118999886.951092,290.638273645774,353,259,-94,2021-10-18,2022-10-06,2022-07-04,400,0,0,Low (Desert),Moderate,0,4,36.8,Low,Jammu & Kashmir,13633597.16,55737543.59,25,8.4,0,1,755,11,104,7.8,4.3,0,0,0,4,2021-22,0,1.363,0
Joint Venture Project Gorakhpur_08244,Joint Venture Project,8109075761.66217,11421807106.5368,40.8521444643106,886,720,-166,2011-03-16,2013-08-18,2013-03-05,220,1093.1,7,Medium (Undulating),Moderate,211.8128,10,28.9,Medium,Assam,6731649592.76,38479123875.79,3000,5.3,1,1,2105,36,100.5,-5.4,3.6,1,1,1,1,2011-12,6.16,1.231,1
Gurgaon 765kV GIS Substation_08245,Substation,12925722575.7049,15613515175.5699,20.7941380771773,780,738,-42,2022-12-20,2025-02-07,2024-12-27,765,0,31,Low (Coastal),Moderate,0,10,103.9,Very High,Nagaland,14787645530.06,51052044865.82,3000,3.5,3,1,1084,15,95.6,3.5,3,1,1,0,5,2022-23,0,1.057,1
Vijayawada 220kV GIS Substation_08246,Substation,6702777716.34982,8825606551.1995,31.6708822026358,831,915,84,2020-10-08,2023-01-17,2023-04-11,220,0,19,Low (Coastal),High,0,12,48.2,Moderate,Chhattisgarh,5330567628.13,27556853278.56,2353,5,0,1,1142,13,116.4,4.9,3.1,1,0,0,7,2020-21,0,0.908,1
Pune-Aligarh Transmission System 400kV Phase-I_08247,Transmission System,8374434685.02953,10827801073.4698,29.2959045083486,1503,1339,-164,2014-09-05,2018-10-17,2018-05-06,400,710.7,22,Low (Plains),Low,0,15,79.5,Moderate,Telangana,6572125878.18,29530817371.75,2435,8.7,0,1,951,16,116.1,2.8,2.2,1,0,0,4,2014-15,5.27,1.122,0
Varanasi-Gandhinagar Transmission System 220kV_08248,Transmission System (TBCB),19899579283.4637,20643959719.9036,3.74068429204624,1428,1438,10,2013-07-22,2017-06-19,2017-06-29,220,41.8,6,Low (Plain),Low,0,19,81.6,Low,Bihar,24632398843.38,92692803226.03,3000,6.5,0,1,1002,18,105.4,8,2.6,1,1,1,2,2013-14,343.65,0.993,1
Gurgaon-Chandigarh Cross-Border Transmission Line 132kV_08249,Cross-Border Transmission Line,4514122198.77909,6438778580.77644,42.6363376365378,604,631,27,2018-02-13,2019-10-10,2019-11-06,132,151.7,11,Low (Plain),Medium,0,11,69,Low,Rajasthan,3096408958.53,15573635899.4,1105,8.4,0,0,370,15,108.3,6,2.7,0,0,0,4,2018-19,13.7,0.957,0
TBCB Subsidiary Pondicherry_08250,TBCB Subsidiary,5088095154.53152,6551307261.45063,28.757561768788,848,977,129,2018-03-19,2020-07-14,2020-11-20,765,173.1,6,Low (Coastal),Moderate,0,15,59,Low,Bihar,3721787379.05,18756584085.95,1083,6.7,1,0,764,10,106.2,4.1,1.7,0,0,0,8,2018-19,15.31,0.868,1
Grid Management Vijayawada_08251,Grid Management,1097979544.50108,2235341779.3503,103.586832791684,312,392,80,2018-09-02,2019-07-11,2019-09-29,220,136.1,3,Low (Plains),Medium,0,7,59.4,Medium,West Bengal,538982337.17,3307149420.23,382,8.1,0,0,1406,17,109.1,3.9,2.7,0,1,0,3,2018-19,2.9,0.796,0
Solar Generation Kolkata_08252,Solar Generation,748531017.042056,1528324287.06311,104.176480635704,186,467,281,2015-04-01,2015-10-04,2016-07-11,220,253.2,5,Moderate,Moderate,42.5315,7,49.7,Low,0rth Eastern Region,470757235.61,1634069870.95,682,7.5,0,0,958,15,113.8,1.9,3.6,0,0,1,4,2015-16,0.9,0.398,1
Rural Development Project Allahabad_08253,CSR - Rural Development,411050463.195034,959226369.995468,133.359758930703,530,577,47,2020-06-01,2021-11-13,2021-12-30,765,0,0,High (Hilly),Moderate,17.0706,20,137.9,High,Punjab,153106888.13,928086057.95,58,5,2,1,421,12,110.9,-2.4,1.9,1,1,0,1,2020-21,0,0.919,1
Healthcare Project Gurgaon_08254,CSR - Healthcare,121543254.590818,355708325.452186,192.659865534865,430,431,1,2019-02-11,2020-04-16,2020-04-17,132,0,0,Low (Plain),Low,0,8,35.4,Low,Uttarakhand,38545217.79,189305096.46,25,8.4,0,0,1455,20,96.5,9.4,4.1,0,0,0,2,2019-20,0,0.998,1
Indore-Warangal Transmission System 220kV_08255,Transmission System,23460907624.2559,26686604614.3391,13.7492421083837,1273,1235,-38,2022-10-20,2026-04-15,2026-03-08,220,896.6,23,Low (Plain),High,0,21,73.8,Low,Western Region,26824555329.92,113359583300.05,3000,8.5,1,0,703,16,118.4,1.4,3.1,0,1,1,6,2022-23,17.33,1.031,0
Bilaspur-Varanasi Transmission System 220kV_08256,Transmission System,4975366512.40588,6593848961.69696,32.5299140325734,1545,1553,8,2018-08-19,2022-11-11,2022-11-19,220,932.2,19,High (Hilly/Difficult),Very High,149.1642,24,107.7,Moderate,Manipur,3462629506.62,18434991716.34,2459,7.8,0,0,1203,28,101.2,3,2.4,0,1,0,4,2018-19,2.56,0.995,0
Visakhapatnam 400kV GIS Substation_08257,Substation,9287810510.80636,11400320867.528,22.7449769163975,456,552,96,2018-01-07,2019-04-08,2019-07-13,400,0,9,Moderate,Medium,3.9925,13,73.7,Moderate,Uttar Pradesh,6612819295.2,39508577508.7,2428,4.5,4,1,1175,15,112.6,-9.2,2,1,0,0,5,2018-19,0,0.826,1
Nagpur-Srinagar Transmission Line 400kV Phase-III_08258,Transmission Line,7471133969.75615,9198727815.1368,23.1235827435849,959,1116,157,2013-08-03,2016-03-19,2016-08-23,400,432,11,Low (Plain),Low,0,8,15,Moderate,West Bengal,7633734689.58,26595025689.06,2883,7.9,0,1,1126,16,116,7.1,1.7,0,0,1,3,2013-14,6.88,0.859,0
Communication System Karnataka_08259,Telecom,337782139.845898,792142245.870863,134.512767972946,361,724,363,2021-06-15,2022-06-11,2023-06-09,132,158.5,2,High (Hilly),Low,68.4753,26,101.7,Low,Karnataka,212495202.8,725932445.8,286,5,2,1,1210,23,107.2,2.8,2.8,1,1,1,5,2021-22,0.91,0.499,1
Jaipur-Aurangabad Transmission System 765kV_08260,Transmission System (TBCB),2893917681.06519,3940925291.03478,36.1795920049877,372,443,71,2018-09-13,2019-09-20,2019-11-30,765,199.5,15,Low (Plain),Low,0,11,60.5,Medium,Gujarat,2596226376.1,8756915525.11,1195,3,1,0,591,7,113.6,1.8,1.7,1,0,0,3,2018-19,7.71,0.84,1
Healthcare Project Mohali_08261,CSR - Healthcare,334459509.074554,826166037.29546,147.015263396593,468,840,372,2018-04-02,2019-07-14,2020-07-20,765,0,0,Low (Plain),Low,0,8,79.5,Low,West Bengal,152912930.46,608557358.4,45,5.1,1,0,1595,32,111.8,6.2,3.1,0,0,1,3,2018-19,0,0.557,1
Kochi 400kV GIS Substation_08262,Substation,1544645766.59074,2552058397.82323,65.2196544361105,305,905,600,2021-03-09,2022-01-08,2023-08-31,400,0,21,Low (Desert),Moderate,0,8,28.6,Moderate,Nagaland,1026624265.91,3943979093.91,323,5.3,0,0,1180,9,112,3.7,2.3,1,1,1,3,2021-22,0,0.337,1
Communication System Chhattisgarh_08263,Communication System,702038054.775598,1247091998.03807,77.6388031325016,695,810,115,2018-10-12,2020-09-06,2020-12-30,33,46.9,0,Low (Plain),Low,0,4,17.4,Low,Chhattisgarh,309959514.29,2059113704.06,219,6.6,0,0,1429,27,116.7,8,2.2,1,1,1,7,2018-19,5.32,0.858,0
Environment Project Mandsaur_08264,CSR - Environment,130331397.409489,379811540.490195,191.419832856439,213,214,1,2019-09-23,2020-04-23,2020-04-24,220,0,0,Moderate (Hilly),Low,3.4193,7,53.2,Low,Uttarakhand,47118128.23,208686564.32,25,8.3,2,0,799,13,118.9,3.2,4.1,1,1,1,7,2019-20,0,0.995,0
Grid Management Jodhpur_08265,Grid Management,912366309.928955,1859030909.26687,103.759267416575,434,707,273,2019-04-27,2020-07-04,2021-04-03,765,135.4,7,Low (Plain),Moderate,0,7,58.6,Low,Andhra Pradesh,584172593.2,1953796879.44,286,5.1,0,0,876,7,99.1,6.9,2.8,0,1,1,5,2019-20,2.67,0.614,1
Ghaziabad-Hapur Transmission System 765/400/220kV Phase-I_08266,Transmission System (TBCB),39652532752.0743,38375918903.6421,-3.21950140338863,800,895,95,2023-09-26,2025-12-04,2026-03-09,765,91.2,41,Low (Coastal),High,0,34,161.1,Moderate,Uttar Pradesh,48871671222.2,234647202167.3,3000,8.2,1,0,627,19,107.2,-0.2,3.2,0,1,1,1,2023-24,349.68,0.894,0
Ghaziabad-Hapur Transmission System 765/400/220kV Phase-I_08266,Transmission System (TBCB),39652532752.0743,38375918903.6421,-3.21950140338863,800,895,95,2023-09-26,2025-12-04,2026-03-09,400,91.2,41,Low (Coastal),High,0,34,161.1,Moderate,Uttar Pradesh,48871671222.2,234647202167.3,3000,8.2,1,0,627,19,107.2,-0.2,3.2,0,1,1,1,2023-24,349.68,0.894,0
Ghaziabad-Hapur Transmission System 765/400/220kV Phase-I_08266,Transmission System (TBCB),39652532752.0743,38375918903.6421,-3.21950140338863,800,895,95,2023-09-26,2025-12-04,2026-03-09,220,91.2,41,Low (Coastal),High,0,34,161.1,Moderate,Uttar Pradesh,48871671222.2,234647202167.3,3000,8.2,1,0,627,19,107.2,-0.2,3.2,0,1,1,1,2023-24,349.68,0.894,0
Communication System Tamil Nadu_08267,Communication System,744256154.189721,1492406551.95703,100.523239687796,464,530,66,2008-12-17,2010-03-26,2010-05-31,220,157.5,0,Low (Desert),Low,0,13,66.9,Low,Tamil Nadu,509942064.5,1871762691.72,306,8.1,2,0,1145,6,104.5,6.8,2.9,0,0,1,5,2008-09,1.49,0.875,0
Solar Generation Bokaro_08268,Solar Generation,1786631670.92105,3256966570.79893,82.2964757542829,414,555,141,2013-01-25,2014-03-15,2014-08-03,400,152.6,2,Low (Plain),Low,0,7,43.4,Moderate,West Bengal,914428027.74,6006538669.33,592,3.1,3,1,1394,20,107,10.2,2.7,1,0,1,8,2013-14,6.13,0.746,1
Tuticorin-Hyderabad Transmission System 132kV_08269,Transmission System,3346153929.68674,5472338121.89915,63.5411351925299,1248,1269,21,2014-12-23,2018-05-24,2018-06-14,132,354.9,7,Low (Desert),Moderate,0,6,79,Moderate,Rajasthan,2285063718.47,10402972490.3,1924,8.4,0,0,448,10,114.1,3.6,3.1,1,0,1,2,2014-15,3.85,0.983,0
Panipat-Mandsaur Transmission System 400kV Phase-II_08270,Transmission System (TBCB),19455433420.6878,21781291793.3165,11.9548011207785,494,496,2,2012-02-02,2013-06-10,2013-06-12,400,180.6,44,Low (Plain),High,0,20,117.5,Moderate,Jharkhand,17600370192.76,115351525740.79,3000,5.3,1,1,1645,32,111.6,8.2,2.6,1,1,1,9,2012-13,105.03,0.996,1
Green Hydrogen Firozabad_08271,Green Hydrogen,527549123.758704,1152420390.04514,118.447977286803,498,507,9,2016-02-08,2017-06-20,2017-06-29,220,141,3,Low (Plains),Very High,0,4,77.2,Very High,Gujarat,249828387.1,1370940790,325,5.3,1,1,842,14,101.7,1.7,1,1,1,1,4,2016-17,1.74,0.982,1
Joint Venture Project Panipat_08272,Joint Venture Project,30045449838.8211,29383289635.9882,-2.20386183726676,2798,3327,529,2017-09-27,2025-05-26,2026-11-06,400,1328.3,7,Low (Plains),Moderate,0,20,135,Low,0rthern Region,24893481235.38,105640861933.34,3000,3.2,2,0,1128,13,105,-0.3,1.8,0,1,1,3,2017-18,10.82,0.841,1
Surat-Warora Transmission System 400kV Phase-I_08273,Transmission System (TBCB),14339725975.4613,17644402344.289,23.0456033433465,927,1276,349,2017-04-27,2019-11-10,2020-10-24,400,84.1,14,Low (Desert),High,0,12,81.2,Low,Sikkim,15524124688.82,61371363621.63,3000,3.6,2,1,1039,17,112.8,-4.8,2.2,1,1,1,1,2017-18,116.57,0.726,1
Education Project Siliguri_08274,CSR - Education,65180454.7712336,216055567.712683,231.47293689647,403,308,-95,2010-08-27,2011-10-04,2011-07-01,220,0,0,Low (Coastal),Low,0,5,58.8,Low,Uttar Pradesh,22069252.23,105598554.24,25,8.8,1,0,701,10,100.5,7.6,3.3,1,0,0,4,2010-11,0,1.308,0
Communication System Goa_08275,Communication System,460595670.726993,999213534.121121,116.939410773008,280,407,127,2012-07-23,2013-04-29,2013-09-03,220,299.3,0,Low (Plains),Low,0,6,34.1,Low,Goa,265201208.62,1005724855.27,839,7.2,1,0,854,16,113,6.6,2.8,0,1,0,4,2012-13,0.47,0.688,0
Environment Project Burdwan_08276,CSR - Environment,59695637.5731579,215020973.846919,260.195455795924,455,472,17,2015-10-23,2017-01-20,2017-02-06,765,0,0,High (Hilly),Low,23.4031,11,56.5,Low,Punjab,21481408.44,91384729.65,25,8.4,0,1,528,7,110.1,3.7,3.2,0,1,1,4,2015-16,0,0.964,0
Communication System Bihar_08277,Communication System,852635987.688767,1680895408.48133,97.14103471491,494,558,64,2017-10-21,2019-02-27,2019-05-02,220,28.1,0,Medium (Undulating),Medium,4.1052,5,47.4,Low,Bihar,423718713.75,1704895725.37,149,7.4,2,0,1142,15,115,3.8,2.7,0,0,1,5,2017-18,8.23,0.885,0
Healthcare Project Vijayawada_08278,CSR - Healthcare,229604092.763724,535549513.038922,133.249114418023,290,523,233,2016-09-10,2017-06-27,2018-02-15,220,0,0,Low (Plain),High,0,4,47,Moderate,Ladakh,85196603.47,384511255.04,27,8.1,0,0,130,14,115.6,8,2.7,0,0,1,2,2016-17,0,0.554,1
Amritsar 220kV GIS Substation_08279,Substation,9779279133.49267,10423989091.5713,6.59261229051745,774,837,63,2020-12-10,2023-01-23,2023-03-27,220,0,12,Low (Coastal),High,0,11,82.1,Low,Himachal Pradesh,8546027515.13,31659323398.77,2055,7,0,0,1120,17,109.6,-0.5,3.3,1,1,0,4,2020-21,0,0.925,1
Indore-Panipat Transmission Line 132kV_08280,Transmission Line,5291991133.86951,7503359728.66671,41.7870804930892,502,449,-53,2021-07-23,2022-12-07,2022-10-15,132,410,4,Low (Plains),Moderate,0,8,46.8,Medium,Odisha,3957796920.7,19453803895.56,1624,3.9,2,0,999,8,111,5.4,2.4,0,0,0,5,2021-22,8.23,1.118,1
Mumbai-Vijayawada Transmission Line 220kV_08281,Transmission Line (D/C),4279906601.13106,5737044614.49072,34.0460236439406,535,525,-10,2011-02-20,2012-08-08,2012-07-29,220,316,3,High (Hilly/Difficult),Medium,92.4301,22,108.6,Low,Sikkim,4419780571.4,14776667131.34,2032,7.1,2,1,966,11,99.8,-4.9,2.5,0,1,0,2,2011-12,6.54,1.019,0
Varanasi 400kV GIS Substation_08282,Substation,2889126798.4467,4601369395.26055,59.2650553701697,499,431,-68,2016-12-21,2018-05-04,2018-02-25,400,0,32,High (Hilly/Difficult),Moderate,21.3915,18,145.1,High,0rthern Region,2252215941.9,8382040927.31,648,4,4,1,886,11,117.6,9.9,1.9,1,1,1,4,2016-17,0,1.158,1
Bilaspur-Gandhinagar Transmission Line 400kV_08283,Transmission Line,14452179860.1511,17455190226.0296,20.7789440412283,418,423,5,2013-11-27,2015-01-19,2015-01-24,400,346.6,11,Medium (Undulating),Low,64.5495,21,87.9,Low,Haryana,9667776243.02,66684153834.76,3000,3.4,3,0,549,13,110.7,7.5,2.3,0,1,1,8,2013-14,27.91,0.988,1
TBCB Subsidiary Surat_08284,TBCB Subsidiary,5959718687.3316,8859299821.45491,48.6529865962778,842,786,-56,2019-09-12,2022-01-01,2021-11-06,765,56.7,4,Low (Desert),Very High,0,10,63.9,Low,West Bengal,3987151470.25,21526288642.4,1679,8.2,2,1,1262,23,114,3.4,2.6,1,0,0,6,2019-20,51.33,1.071,0
Solapur-Vijayawada Transmission System 765/400/220kV_08285,Transmission System (TBCB),44654084461.0863,42637542257.3816,-4.51591881916648,1185,1044,-141,2011-05-03,2014-07-31,2014-03-12,765,442.9,8,Low (Plains),Low,0,40,134.3,Low,0rthern Region,42118066691.13,257823113956.85,3000,7.9,1,0,1204,15,100.2,3.8,2.5,0,1,1,6,2011-12,75.94,1.135,0
Solapur-Vijayawada Transmission System 765/400/220kV_08285,Transmission System (TBCB),44654084461.0863,42637542257.3816,-4.51591881916648,1185,1044,-141,2011-05-03,2014-07-31,2014-03-12,400,442.9,8,Low (Plains),Low,0,40,134.3,Low,0rthern Region,42118066691.13,257823113956.85,3000,7.9,1,0,1204,15,100.2,3.8,2.5,0,1,1,6,2011-12,75.94,1.135,0
Solapur-Vijayawada Transmission System 765/400/220kV_08285,Transmission System (TBCB),44654084461.0863,42637542257.3816,-4.51591881916648,1185,1044,-141,2011-05-03,2014-07-31,2014-03-12,220,442.9,8,Low (Plains),Low,0,40,134.3,Low,0rthern Region,42118066691.13,257823113956.85,3000,7.9,1,0,1204,15,100.2,3.8,2.5,0,1,1,6,2011-12,75.94,1.135,0
Bina-Jaisalmer Transmission System 220kV_08286,Transmission System,35825179667.1518,34547048062.294,-3.56769070450659,387,516,129,2011-01-26,2012-02-17,2012-06-25,220,1437.9,17,Moderate,Moderate,156.007,34,97,Medium,Bihar,27832637421.03,170803937822.2,3000,7.3,0,0,1580,28,108.6,6.4,3.4,1,1,1,3,2011-12,14.88,0.75,0
Healthcare Project Khetri_08287,CSR - Healthcare,328904811.196292,833004053.456388,153.265998276701,508,507,-1,2016-05-05,2017-09-25,2017-09-24,800,0,0,Medium (Undulating),Low,4.0914,7,49.3,Low,Telangana,199533738.63,687288744.14,43,8.1,2,0,1187,6,97.2,2.2,2.6,0,0,0,4,2016-17,0,1.002,0
Siliguri-Kolhapur Transmission System 400/220kV_08288,Transmission System,5775392235.25783,7935897925.59993,37.4088131564913,1447,1354,-93,2024-06-01,2028-05-18,2028-02-15,400,617.8,23,Low (Plain),Low,0,7,15,Medium,Uttarakhand,3539672431.48,20730041403.92,2778,4.7,4,1,2280,31,97.2,2.5,2.6,1,0,0,10,2024-25,5.8,1.069,1
Siliguri-Kolhapur Transmission System 400/220kV_08288,Transmission System,5775392235.25783,7935897925.59993,37.4088131564913,1447,1354,-93,2024-06-01,2028-05-18,2028-02-15,220,617.8,23,Low (Plain),Low,0,7,15,Medium,Uttarakhand,3539672431.48,20730041403.92,2778,4.7,4,1,2280,31,97.2,2.5,2.6,1,0,0,10,2024-25,5.8,1.069,1
Indore-Dhanbad Transmission Line 400kV Phase-II_08289,Transmission Line,14216090197.2014,17167260733.7422,20.7593684030068,493,339,-154,2016-09-03,2018-01-09,2017-08-08,400,481,9,Low (Plain),Medium,0,18,107.4,Moderate,Uttar Pradesh,13908972412.44,69155297514.31,3000,6.9,1,0,744,6,103.3,12.6,2,0,1,1,6,2016-17,21.2,1.454,1
Jaipur-Dhanbad Transmission Line 400kV_08290,Transmission Line (D/C),13781475452.9547,15034384021.286,9.09125131491385,630,751,121,2019-05-26,2021-02-14,2021-06-15,400,260.5,7,Moderate (Hilly),High,47.0906,14,107.7,Low,Jharkhand,17531880390.65,64857788388.5,3000,7.6,1,0,1178,12,99.1,-1.2,1.5,0,1,1,3,2019-20,31.97,0.839,0
Transmission Project SPV Amritsar_08291,Transmission Project SPV,720449602.717768,1461279670.05832,102.828853613896,472,487,15,2018-08-08,2019-11-23,2019-12-08,400,249.3,6,Medium (Undulating),Very High,38.2684,7,78.3,Moderate,Uttarakhand,363031695.55,1620962386.52,485,7,1,0,1026,10,117,3.9,3.1,0,0,0,1,2018-19,0.79,0.969,0
Korba-Indore Transmission System 400kV_08292,Transmission System,13963807286.8034,15298699297.0539,9.55965649505992,1314,1238,-76,2021-05-12,2024-12-16,2024-10-01,400,824.7,8,Moderate,Medium,172.0873,14,44.2,Medium,Assam,10152601045.84,55497313007.74,3000,5,4,0,2369,28,98.9,16.7,3.9,0,0,1,8,2021-22,10.1,1.061,1
Meerut-Hubli Transmission System 400kV_08293,Transmission System,51900013705.7441,39919691438.5708,-23.0834664805635,639,647,8,2018-03-08,2019-12-07,2019-12-15,400,1195.8,36,Low (Coastal),Low,0,40,200,High,Telangana,61031451129.9,283893099551.76,3000,7.3,0,0,935,7,99.5,12,2.3,0,1,1,4,2018-19,33.28,0.988,0
Dehradun-Korba Transmission System 400kV_08294,Transmission System (TBCB),12016376974.2227,13406578652.013,11.5692249067465,648,701,53,2021-03-04,2022-12-12,2023-02-03,400,248.9,18,Low (Plain),Very High,0,13,32.2,Moderate,Punjab,10024454346.8,52885935291.25,3000,7,0,1,568,16,116.7,-3.4,2.3,0,0,0,1,2021-22,26.32,0.924,0
R&D Kota_08295,R&D,154384416.866405,388693556.143704,151.769941573868,356,339,-17,2018-07-24,2019-07-15,2019-06-28,220,125.2,1,Medium (Undulating),Moderate,25.2122,8,53.6,Moderate,Maharashtra,83284712.74,313811755.15,198,7.8,1,0,805,11,98,3.4,2.4,1,0,0,4,2018-19,0.35,1.05,0
Pondicherry-Srinagar Transmission System 765/400kV_08296,Transmission System,30125743014.6658,27185737906.2519,-9.75911235444942,982,999,17,2020-06-02,2023-02-09,2023-02-26,765,127.9,43,High (Hilly),Very High,33.3431,32,145.5,Moderate,Kerala,28585240564.21,138133046230.6,3000,7.9,0,1,2474,49,101.4,-1.9,2.3,0,1,1,3,2020-21,142.57,0.983,0
Pondicherry-Srinagar Transmission System 765/400kV_08296,Transmission System,30125743014.6658,27185737906.2519,-9.75911235444942,982,999,17,2020-06-02,2023-02-09,2023-02-26,400,127.9,43,High (Hilly),Very High,33.3431,32,145.5,Moderate,Kerala,28585240564.21,138133046230.6,3000,7.9,0,1,2474,49,101.4,-1.9,2.3,0,1,1,3,2020-21,142.57,0.983,0
Communication System Madhya Pradesh_08297,Telecom,346688759.006305,868191201.536042,150.423810689591,499,894,395,2018-03-01,2019-07-13,2020-08-11,132,211.2,5,Low (Plains),Low,0,4,70.3,Low,Madhya Pradesh,170739264.96,671356823.51,451,4.8,4,1,753,18,103.8,7,2.7,1,1,1,2,2018-19,0.45,0.558,1
Smart Metering Indore_08298,Smart Metering,4144967309.55453,6227484256.42979,50.2420596195021,434,515,81,2009-03-19,2010-05-27,2010-08-16,765,0,5,Low (Plain),High,0,12,78.3,Moderate,Uttar Pradesh,2421953734.45,14174937269.07,1156,4.5,3,0,1032,16,96.8,6.3,3.7,0,1,1,3,2009-10,0,0.843,1
Dehradun-Mysore Transmission System 765kV Phase-IV_08299,Transmission System,80180811365.8937,73261056966.8615,-8.63018754880751,556,436,-120,2022-09-08,2024-03-17,2023-11-18,765,1828.2,29,Medium (Undulating),Moderate,365.9847,40,132.9,Low,Karnataka,79263323156.43,498176600463.7,3000,7.7,0,0,1173,15,115.6,-2.4,1.9,0,1,1,5,2022-23,35.67,1.275,0
